0.9428571428571428,0.6590909090909091,0.9019607843137255,0.7222222222222222,1
0.8285714285714285,0.6136363636363636,0.7647058823529412,0.6666666666666666,1
0.7285714285714285,0.8636363636363635,0.29411764705882354,0.16666666666666666,0
0.7714285714285715,0.8863636363636362,0.33333333333333337,0.22222222222222224,0
0.7000000000000001,0.7045454545454545,0.29411764705882354,0.05555555555555556,0
0.7285714285714285,0.7954545454545454,0.27450980392156865,0.11111111111111112,0
0.6714285714285715,0.7272727272727273,0.25490196078431376,0.11111111111111112,0
0.7142857142857143,0.6818181818181818,0.3137254901960785,0.11111111111111112,0
0.6285714285714287,0.6590909090909091,0.27450980392156865,0.11111111111111112,0
0.9142857142857144,0.7272727272727273,0.8823529411764707,0.8333333333333333,1
0.8142857142857143,0.6363636363636362,0.803921568627451,0.7222222222222222,1
0.6285714285714287,0.6818181818181818,0.25490196078431376,0.11111111111111112,0
0.7714285714285715,0.6818181818181818,0.8823529411764707,0.8333333333333333,1
0.7857142857142857,0.5454545454545454,0.7450980392156863,0.6111111111111112,1
0.8142857142857143,1.0,0.29411764705882354,0.22222222222222224,0
0.8428571428571429,0.6818181818181818,0.823529411764706,0.8333333333333333,1
0.7142857142857143,0.7954545454545454,0.3137254901960785,0.3333333333333333,0
0.9571428571428572,0.7045454545454545,0.9215686274509804,0.8333333333333333,1
0.7428571428571429,0.9318181818181817,0.29411764705882354,0.05555555555555556,0
0.8571428571428571,0.7727272727272726,0.8823529411764707,0.888888888888889,1
0.6571428571428571,0.7045454545454545,0.29411764705882354,0.11111111111111112,0
0.8714285714285713,0.6818181818181818,0.9019607843137255,0.7777777777777777,1
0.9,0.7499999999999999,0.9215686274509804,0.888888888888889,1
0.9571428571428572,0.6818181818181818,0.9803921568627452,0.9444444444444444,1
0.7857142857142857,0.9545454545454545,0.27450980392156865,0.11111111111111112,0
1.0,0.7272727272727273,0.9215686274509804,0.7777777777777777,1
0.9285714285714286,0.6363636363636362,0.9019607843137255,0.8333333333333333,1
0.7714285714285715,0.8409090909090908,0.29411764705882354,0.11111111111111112,0
0.7428571428571429,0.7727272727272726,0.27450980392156865,0.11111111111111112,0
0.6714285714285715,0.7272727272727273,0.3137254901960785,0.11111111111111112,0
0.7142857142857143,0.7954545454545454,0.25490196078431376,0.16666666666666666,0
0.7999999999999999,0.6818181818181818,0.8823529411764707,0.8333333333333333,1
0.8142857142857143,0.6818181818181818,0.823529411764706,0.6666666666666666,1
0.8857142857142858,0.5,0.8823529411764707,0.8333333333333333,1
0.7999999999999999,0.6818181818181818,0.803921568627451,0.7222222222222222,1
0.7142857142857143,0.8181818181818181,0.27450980392156865,0.11111111111111112,0
0.7000000000000001,0.7045454545454545,0.29411764705882354,0.05555555555555556,0
0.8571428571428571,0.6590909090909091,0.8823529411764707,0.8333333333333333,1
0.7999999999999999,0.5681818181818181,0.7647058823529412,0.6111111111111112,1
0.6857142857142857,0.7045454545454545,0.3137254901960785,0.11111111111111112,0
0.7142857142857143,0.7727272727272726,0.3137254901960785,0.22222222222222224,0
0.7999999999999999,0.6590909090909091,0.7058823529411765,0.7222222222222222,1
0.7285714285714285,0.5681818181818181,0.5882352941176471,0.6111111111111112,1
0.7142857142857143,0.7499999999999999,0.27450980392156865,0.11111111111111112,0
0.8285714285714285,0.6136363636363636,0.803921568627451,0.5555555555555556,1
0.7285714285714285,0.8636363636363635,0.37254901960784315,0.22222222222222224,0
0.9571428571428572,0.7045454545454545,0.8627450980392158,0.7777777777777777,1
0.6571428571428571,0.8181818181818181,0.19607843137254904,0.11111111111111112,0
0.8142857142857143,0.6363636363636362,0.8823529411764707,0.7222222222222222,1
0.7714285714285715,0.7727272727272726,0.29411764705882354,0.22222222222222224,0
0.6428571428571429,0.5227272727272726,0.25490196078431376,0.16666666666666666,0
0.7142857142857143,0.5227272727272726,0.6470588235294118,0.5555555555555556,1
0.7285714285714285,0.8636363636363635,0.3137254901960785,0.11111111111111112,0
0.7285714285714285,0.7499999999999999,0.33333333333333337,0.2777777777777778,0
0.7857142857142857,0.5909090909090908,0.8627450980392158,0.6666666666666666,1
0.7714285714285715,0.8863636363636362,0.25490196078431376,0.22222222222222224,0
0.7428571428571429,0.6136363636363636,0.7647058823529412,0.7777777777777777,1
0.7714285714285715,0.7727272727272726,0.33333333333333337,0.11111111111111112,0
0.7999999999999999,0.6136363636363636,0.823529411764706,0.7222222222222222,1
0.9,0.5227272727272726,0.8627450980392158,0.7222222222222222,1
0.9,0.5681818181818181,0.9607843137254903,0.8333333333333333,1
0.9857142857142858,0.7045454545454545,0.9607843137254903,0.8333333333333333,1
0.7142857142857143,0.7727272727272726,0.29411764705882354,0.11111111111111112,0
0.6857142857142857,0.6818181818181818,0.27450980392156865,0.16666666666666666,0
0.8714285714285713,0.6363636363636362,0.7843137254901962,0.7222222222222222,1
0.6857142857142857,0.6818181818181818,0.27450980392156865,0.05555555555555556,0
0.7000000000000001,0.6818181818181818,0.27450980392156865,0.11111111111111112,0
0.7857142857142857,0.7954545454545454,0.25490196078431376,0.11111111111111112,0
0.9142857142857144,0.6590909090909091,0.8431372549019608,0.7222222222222222,1
0.7000000000000001,0.7045454545454545,0.29411764705882354,0.05555555555555556,0
0.7285714285714285,0.8409090909090908,0.29411764705882354,0.22222222222222224,0
0.6857142857142857,0.7727272727272726,0.3137254901960785,0.11111111111111112,0
0.6571428571428571,0.7272727272727273,0.27450980392156865,0.11111111111111112,0
0.8714285714285713,0.6590909090909091,0.9215686274509804,0.7777777777777777,1
0.7285714285714285,0.7954545454545454,0.27450980392156865,0.16666666666666666,0
0.8857142857142858,0.6590909090909091,0.8431372549019608,0.7222222222222222,1
0.7285714285714285,0.7727272727272726,0.29411764705882354,0.11111111111111112,0
0.7000000000000001,0.5454545454545454,0.6470588235294118,0.5555555555555556,1
0.7142857142857143,0.45454545454545453,0.6862745098039216,0.5555555555555556,1
0.8571428571428571,0.6136363636363636,1.0,0.888888888888889,1
